election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,composite.score,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
ND2020,2020,2020,cand188179,,"lee, judy e",lee,judy e,judy,e,,,200,ND,state:upper,ND-13,,I,F,0.955,1.049,,,,,,,,1.90025822,4,98,,,,,,,,,,,,,,,,,,cand,,,ND130127792020,ND13012779,ND13012779,,ND13012779,,,,,,,senate,
ND2020,2020,2020,cand188232,5E+15,"mitskog, alisa",mitskog,alisa,alisa,,,,100,ND,state:lower,ND-25,,I,F,0.126,0.447,-0.857,,,,,,,-0.080098239,1,31,,,,,,,,,,,,,,,,,,cand,,,ND166628612020,ND16662861,ND16662861,,ND16662861,,,,,,,house,
ND2020,2020,2020,cand188607,,"beck, cindy",beck,cindy,cindy,,,,200,ND,state:lower,ND-25,,C,F,1.125,0.955,,,,,,,,2.11388493,1,4,,,,,,,,,,,,,,,,,,cand,,,ND554995262020,ND55499526,ND55499526,,ND55499526,,,,,,,house,
ND2020,2020,2020,cand188230,,"lefor, mike",lefor,mike,mike,,,,200,ND,state:lower,ND-37,,I,M,0.919,,,,,,,,,1.827354906,1,35,,,,,,,,,,,,,,,,,,cand,,,ND166625292020,ND16662529,ND16662529,,ND16662529,,,,,,,house,
ND2020,2020,2020,cand188456,,"adams, mary",adams,mary,mary,,,,100,ND,state:lower,ND-43,,I,F,-0.603,,,,,,,,,-0.905721047,1,13,,,,,,,,,,,,,,,,,,cand,,,ND444705172020,ND44470517,ND44470517,,ND44470517,,,,,,,house,
ND2020,2020,2020,cand188510,,"richter, david",richter,david,david,,,,200,ND,state:lower,ND-1,,I,M,0.273,,,,,,,,,0.362704699,1,9,,,,,,,,,,,,,,,,,,cand,,,ND450309472020,ND45030947,ND45030947,,ND45030947,,,,,,,house,
ND2020,2020,2020,cand188323,,"kading, tom",kading,tom,tom,,,,200,ND,state:lower,ND-45,,,M,1.303,1.419,,,,,,,,3.314071557,1,24,,,,,,,,,,,,,,,,,,cand,,,ND234248982020,ND23424898,ND23424898,,ND23424898,,,,,,,house,
ND2020,2020,2020,cand188329,,"rauschenberger, ryan",rauschenberger,ryan,ryan,,,,200,ND,state:office,,,,M,1.156,1.251,,0.887,,,,,,2.478345402,1,315,,,,,,,,,,,,,,,,,,cand,,,ND234249242020,ND23424924,ND23424924,,ND23424924,,,,,,,tax commissioner,
ND2020,2020,2020,cand188651,,"wardner, richard p rich rick",wardner,richard p rich rick,richard,p,,,200,ND,state:upper,ND-37,,,M,0.936,0.851,,0.681,,,,,,1.996419119,10,124,,,,,,,,,,,,,,,,,,cand,,,ND66056442020,ND6605644,ND6605644,,ND6605644,,,,,,,senate,
ND2020,2020,2020,cand188347,,"stenehjem, wayne k",stenehjem,wayne k,wayne,k,,,200,ND,state:attorneyg,,,,M,1.156,,,0.815,,,,,,2.346103072,2,747,,,,,,,,,,,,,,,,,,cand,,,ND27175692020,ND2717569,ND2717569,,ND2717569,,,,,,,attorney general,
ND2020,2020,2020,cand188153,,"johnson, mary",johnson,mary,mary,,,,200,ND,state:lower,ND-45,,,F,1.002,0.743,,,,,,,,2.185502019,1,24,,,,,,,,,,,,,,,,,,cand,,,ND100086622020,ND10008662,ND10008662,,ND10008662,,,,,,,house,
ND2020,2020,2020,cand188308,5.00003E+15,"oban, erin",oban,erin,erin,,,,100,ND,state:upper,ND-35,,,F,-0.853,-0.287,-0.808,-0.624,,,,,,-1.794791246,3,249,,,,,,,,,,,,,,,,,,cand,,,ND234248822020,ND23424882,ND23424882,,ND23424882,,,,,,,senate,
ND2020,2020,2020,cand188316,5.00003E+15,"anderson, pamela",anderson,pamela,pamela,,,,100,ND,state:lower,ND-41,,,F,-0.428,0.57,-0.811,,,,,,,-1.46443754,2,103,,,,,,,,,,,,,,,,,,cand,,,ND234248912020,ND23424891,ND23424891,,ND23424891,,,,,,,house,
ND2020,2020,2020,cand136348,26511823994,"nelson, marvin e",nelson,marvin e,marvin,e,,,100,ND,state:lower,ND-9,,,M,-0.684,,-0.892,,,,,,,-2.035638023,1,98,,,,,,,,,,,,,,,,,,cand,,,ND65202102020,ND142514,ND6520210,,ND6520210,,,,,,,house,
ND2020,2020,2020,comm188350,,protect nd / north dakota watchdog network,,,,,,,328,ND,state:ballot,,,,,2.697,2.697,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,comm,,,ND282983342020,ND28298334,ND28298334,,ND28298334,,,,,,,ballot committee,
ND2020,2020,2020,comm188221,,north dakota democratic-npl party,,,,,,,100,ND,state:committee,,,,,-0.704,-0.773,,-0.701,,,,,,,497,3346,,,,,,,,,,,,,,,,,,comm,,,ND145942020,ND14594,ND14594,,ND14594,,,,,,,party committee,
ND2020,2020,2020,comm188538,,house republican caucus of north dakota,,,,,,,200,ND,state:committee,,,,,1.141,1.118,,0.897,,,,,,,168,567,,,,,,,,,,,,,,,,,,comm,,,ND48762020,ND4876,ND4876,,ND4876,,,,,,,party committee,
ND2020,2020,2020,comm188236,,house democratic-npl caucus of north dakota,,,,,,,100,ND,state:committee,,,,,-0.815,-0.813,,-0.638,,,,,,,51,232,,,,,,,,,,,,,,,,,,comm,,,ND182502020,ND18250,ND18250,,ND18250,,,,,,,party committee,
ND2020,2020,2020,comm188168,,north dakota senate democratic-npl caucus,,,,,,,100,ND,state:committee,,,,,-0.682,-0.91,,-0.543,,,,,,,68,321,,,,,,,,,,,,,,,,,,comm,,,ND102392302020,ND10239230,ND10239230,,ND10239230,,,,,,,party committee,
NE2020,2020,2020,cand188842,5.00003E+15,"wishart, anna",wishart,anna,anna,,,,328,NE,state:upper,NE-27,,I,F,-0.242,-0.148,-0.845,,,,,,,-1.110577819,142,234,,,,,,,,,,,,,,,,,,cand,,,NE394513192020,NE39451319,NE39451319,,NE39451319,,,,,,,senate,
NE2020,2020,2020,cand188933,37254960968,"stark, jack a",stark,jack a,jack,a,,,328,NE,state:education,NE-2,,O,M,1.109,1.109,1.191,,,,,,,2.369984308,90,91,,,,,,,,,,,,,,,,,,cand,,,NE492867962020,NE49286796,NE49286796,,NE49286796,,,,,,,board of regents,
NE2020,2020,2020,cand188924,36039639035,"bostar, eliot",bostar,eliot,eliot,,,,328,NE,state:upper,NE-29,,O,M,-1.005,-1.134,-0.75,,,,,,,-2.504898776,150,165,,,,,,,,,,,,,,,,,,cand,,,NE492867732020,NE49286773,NE49286773,,NE49286773,,,,,,,senate,
NE2020,2020,2020,cand188931,,"day, jen",day,jen,jen,,,,328,NE,state:upper,NE-49,,C,F,-0.898,-0.971,,,,,,,,-1.445332906,82,90,,,,,,,,,,,,,,,,,,cand,,,NE492867922020,NE49286792,NE49286792,,NE49286792,,,,,,,senate,
NE2020,2020,2020,cand188742,5E+15,"raikes, helen",raikes,helen,helen,,,,328,NE,state:upper,NE-23,,C,F,-0.947,-0.929,-0.819,,,,,,,-2.452758162,64,85,,,,,,,,,,,,,,,,,,cand,,,NE163160292020,NE16316029,NE16316029,,NE16316029,,,,,,,senate,
NE2020,2020,2020,cand188870,26471653027,"snow, marque",snow,marque,marque,,,,328,NE,state:upper,NE-9,,O,M,-0.903,-0.903,-0.938,,,,,,,-2.731349651,75,75,,,,,,,,,,,,,,,,,,cand,,,NE417653312020,NE41765331,NE41765331,,NE41765331,,,,,,,senate,
NE2020,2020,2020,cand188925,,"campbell, jacob",campbell,jacob,jacob,,,,328,NE,state:upper,NE-29,,O,M,1.084,1.084,,,,,,,,2.505138638,113,113,,,,,,,,,,,,,,,,,,cand,,,NE492867742020,NE49286774,NE49286774,,NE49286774,,,,,,,senate,
NE2020,2020,2020,cand188919,37272979428,"conley, fred",conley,fred,fred,,,,328,NE,state:upper,NE-11,,O,M,-0.463,-0.463,,,,,,,,-0.33069802,31,31,,,,,,,,,,,,,,,,,,cand,,,NE492867552020,NE49286755,NE49286755,,NE49286755,,,,,,,senate,
NE2020,2020,2020,cand188871,5E+15,"carter, jennifer",carter,jennifer,jennifer,,,,328,NE,state:upper,NE-29,,O,F,-1.044,-1.044,-1.016,,,,,,,-2.514146252,40,40,,,,,,,,,,,,,,,,,,cand,,,NE425463802020,NE42546380,NE42546380,,NE42546380,,,,,,,senate,
NE2020,2020,2020,cand188918,,"mckinney, terrell",mckinney,terrell,terrell,,,,328,NE,state:upper,NE-11,,O,M,-0.861,-0.861,,,,,,,,-1.694229232,52,52,,,,,,,,,,,,,,,,,,cand,,,NE492867532020,NE49286753,NE49286753,,NE49286753,,,,,,,senate,
NE2020,2020,2020,cand189076,5E+15,"palmtag, janet a",palmtag,janet a,janet,a,,,328,NE,state:upper,NE-1,,C,F,0.544,0.544,0.795,,,,,,,1.565282935,155,155,,,,,,,,,,,,,,,,,,cand,,,NE99204952020,NE9920495,NE9920495,,NE9920495,,,,,,,senate,
NE2020,2020,2020,cand188806,32818709742,"brewer, tom",brewer,tom,tom,,,,328,NE,state:upper,NE-43,,I,M,1.116,1.162,1.21,,,,,,,2.962716442,123,179,,,,,,,,,,,,,,,,,,cand,,,NE233537952020,NE23353795,NE23353795,,NE23353795,,,,,,,senate,
NE2020,2020,2020,cand188911,,"slama, julie",slama,julie,julie,,,,328,NE,state:upper,NE-1,,I,F,0.971,1,,,,,,,,2.439448082,146,164,,,,,,,,,,,,,,,,,,cand,,,NE470331102020,NE47033110,NE47033110,,NE47033110,,,,,,,senate,
NE2020,2020,2020,cand188825,5.00004E+15,"hester, susan",hester,susan,susan,,,,328,NE,state:upper,NE-45,,O,F,-0.981,-0.981,-0.928,,,,,,,-2.049461955,71,71,,,,,,,,,,,,,,,,,,cand,,,NE330581902020,NE33058190,NE33058190,,NE33058190,,,,,,,senate,
NE2020,2020,2020,cand188816,5E+15,"linehan, lou ann",linehan,lou ann,lou,ann,,,328,NE,state:upper,NE-39,,I,F,0.868,0.892,0.98,,,,,,,1.986223194,152,296,,,,,,,,,,,,,,,,,,cand,,,NE281824832020,NE28182483,NE28182483,,NE28182483,,,,,,,senate,
NE2020,2020,2020,cand188824,4074300711,"quick, dan",quick,dan,dan,,,,328,NE,state:upper,NE-35,,I,M,-0.517,-0.418,-0.876,,,,,,,-1.752199137,153,195,,,,,,,,,,,,,,,,,,cand,,,NE330317222020,NE33031722,NE33031722,,NE33031722,,,,,,,senate,
NE2020,2020,2020,cand188922,37430105573,"weber, brodey",weber,brodey,brodey,,,,328,NE,state:upper,NE-21,,C,M,-1.045,-1.045,,,,,,,,-2.865822318,62,62,,,,,,,,,,,,,,,,,,cand,,,NE492867652020,NE49286765,NE49286765,,NE49286765,,,,,,,senate,
NE2020,2020,2020,cand188833,5.00004E+15,"walz, lynne m",walz,lynne m,lynne,m,,,328,NE,state:upper,NE-15,,I,F,-0.333,-0.406,-0.783,,,,,,,-0.095005273,120,148,,,,,,,,,,,,,,,,,,cand,,,NE394513072020,NE39451307,NE39451307,,NE39451307,,,,,,,senate,
NE2020,2020,2020,cand188830,,"vargas, tony",vargas,tony,tony,,,,328,NE,state:upper,NE-7,,I,M,-0.602,-0.592,,,,,,,,-0.936278162,184,287,,,,,,,,,,,,,,,,,,cand,,,NE394512972020,NE39451297,NE39451297,,NE39451297,,,,,,,senate,
NE2020,2020,2020,cand188929,5.00004E+15,"storer, tanya",storer,tanya,tanya,,,,328,NE,state:upper,NE-43,,C,F,1.314,1.314,1.194,,,,,,,2.793559798,68,68,,,,,,,,,,,,,,,,,,cand,,,NE492867882020,NE49286788,NE49286788,,NE49286788,,,,,,,senate,
NE2020,2020,2020,cand188917,,"cavanaugh, john",cavanaugh,john,john,,,,328,NE,state:upper,NE-9,,O,M,-0.504,-0.653,,,,,,,,-1.124048071,122,137,,,,,,,,,,,,,,,,,,cand,,,NE492867512020,NE49286751,NE49286751,,NE49286751,,,,,,,senate,
NE2020,2020,2020,cand188848,,"lowe sr, john s",lowe,john s,john,s,,sr,328,NE,state:upper,NE-37,,I,M,1.049,1.082,,,,,,,,2.682250491,83,118,,,,,,,,,,,,,,,,,,cand,,,NE394513292020,NE39451329,NE39451329,,NE39451329,,,,,,,senate,
NE2020,2020,2020,cand188757,5E+15,"rhoades, crystal",rhoades,crystal,crystal,,,,100,NE,state:office,NE-2,,I,F,-0.721,-1.087,-0.889,-0.24,,,,,,-1.388545746,30,75,,,,,,,,,,,,,,,,,,cand,,,NE186652692020,NE18665269,NE18665269,,NE18665269,,,,,,,public service commissioner,
NE2020,2020,2020,cand188939,37478145134,"aguilar, raymond m ray",aguilar,raymond m ray,raymond,m,,,328,NE,state:upper,NE-35,,C,M,1.106,1.253,1.192,,,,,,,2.750104887,109,182,,,,,,,,,,,,,,,,,,cand,,,NE498570772020,NE49857077,NE49857077,,NE49857077,,,,,,,senate,
NE2020,2020,2020,cand188832,36967722619,"wayne, justin",wayne,justin,justin,,,,328,NE,state:upper,NE-13,,I,M,0.112,-0.173,-0.41,,,,,,,0.626716773,42,124,,,,,,,,,,,,,,,,,,cand,,,NE394513042020,NE39451304,NE39451304,,NE39451304,,,,,,,senate,
NE2020,2020,2020,cand188927,35953837858,"royers, tim",royers,tim,tim,,,,328,NE,state:upper,NE-31,,O,M,-1.095,-1.115,-0.98,,,,,,,-2.368410924,43,167,,,,,,,,,,,,,,,,,,cand,,,NE492867772020,NE49286777,NE49286777,,NE49286777,,,,,,,senate,
NE2020,2020,2020,cand188914,,"holdcroft, richard rick",holdcroft,richard rick,richard,rick,,,328,NE,state:upper,NE-3,,C,M,1.221,1.221,,,,,,,,2.805677721,71,71,,,,,,,,,,,,,,,,,,cand,,,NE492867432020,NE49286743,NE49286743,,NE49286743,,,,,,,senate,
NE2020,2020,2020,cand188912,,"la grone, andrew",lagrone,andrew,andrew,,,,328,NE,state:upper,NE-49,,I,M,0.975,0.975,,,,,,,,2.537855181,173,173,,,,,,,,,,,,,,,,,,cand,,,NE470331112020,NE47033111,NE47033111,,NE47033111,,,,,,,senate,
NE2020,2020,2020,cand188930,,"sanders, rita",sanders,rita,rita,,,,328,NE,state:upper,NE-45,,O,F,1.057,1.057,,,,,,,,2.585380973,156,156,,,,,,,,,,,,,,,,,,cand,,,NE492867902020,NE49286790,NE49286790,,NE49286790,,,,,,,senate,
NE2020,2020,2020,cand188853,,"koch johns, patricia a patsy",koch johns,patricia a patsy,patricia,a,,,328,NE,state:education,NE-1,,I,F,-1.129,-1.179,,,,,,,,-3.478920191,6,13,,,,,,,,,,,,,,,,,,cand,,,NE394513352020,NE39451335,NE39451335,,NE39451335,,,,,,,board of education,
NE2020,2020,2020,cand188936,,"morrison, jacquelyn",morrison,jacquelyn,jacquelyn,,,,328,NE,state:education,NE-4,,O,F,-1.213,-1.228,,,,,,,,-3.548646543,17,18,,,,,,,,,,,,,,,,,,cand,,,NE492867992020,NE49286799,NE49286799,,NE49286799,,,,,,,board of education,
NE2020,2020,2020,cand126332,3156106024,"hilgers, michael t mike",hilgers,michael t mike,michael,t,,,328,NE,state:upper,NE-21,,I,M,1.022,0.921,1.14,0.877,,,,,,2.471558641,181,656,,,,,,,,,,,,,,,,,,cand,,,NE102386192020,NE413843,NE10238619,,NE10238619,,,,,,,senate,
NE2020,2020,2020,cand188778,5E+15,"blood, carol",blood,carol,carol,,,,328,NE,state:upper,NE-3,,I,F,-0.628,-0.671,-0.833,,,,,,,-0.716745292,97,162,,,,,,,,,,,,,,,,,,cand,,,NE233530862020,NE23353086,NE23353086,,NE23353086,,,,,,,senate,
NE2020,2020,2020,cand188835,5.00004E+15,"albrecht, joni",albrecht,joni,joni,,,,328,NE,state:upper,NE-17,,I,F,0.942,0.985,1.251,,,,,,,2.362871845,84,126,,,,,,,,,,,,,,,,,,cand,,,NE394513092020,NE39451309,NE39451309,,NE39451309,,,,,,,senate,
NE2020,2020,2020,cand188852,3206147839,"erdman, steve",erdman,steve,steve,,,,328,NE,state:upper,NE-47,,I,M,0.623,0.81,1.272,,,,,,,3.058169373,11,45,,,,,,,,,,,,,,,,,,cand,,,NE394513342020,NE39451334,NE39451334,,NE39451334,,,,,,,senate,
NE2020,2020,2020,cand188755,5.00003E+15,"ewing, viv",ewing,viv,viv,,,,328,NE,state:education,NE-2,,O,F,-1.09,-1.09,-0.918,,,,,,,-2.80745601,11,11,,,,,,,,,,,,,,,,,,cand,,,NE181166982020,NE18116698,NE18116698,,NE18116698,,,,,,,board of regents,
NE2020,2020,2020,cand188811,36051406585,"clayburn, neal",clayburn,neal,neal,,,,328,NE,state:upper,NE-29,,O,M,-1.282,-1.282,-1.35,,,,,,,-3.856292995,6,6,,,,,,,,,,,,,,,,,,cand,,,NE267731132020,NE26773113,NE26773113,,NE26773113,,,,,,,senate,
NE2020,2020,2020,cand188932,36182890858,"kennedy, mike",kennedy,mike,mike,,,,328,NE,state:education,NE-2,,O,M,1.083,1.083,1.204,,,,,,,2.626307892,33,33,,,,,,,,,,,,,,,,,,cand,,,NE492867952020,NE49286795,NE49286795,,NE49286795,,,,,,,board of regents,
NE2020,2020,2020,cand189078,5402549984,"mcdonnell, mike",mcdonnell,mike,mike,,,,328,NE,state:upper,NE-5,,I,M,-0.223,-0.109,-0.285,,,,,,,-0.419100492,93,176,,,,,,,,,,,,,,,,,,cand,,,NE99265322020,NE9926532,NE9926532,,NE9926532,,,,,,,senate,
NE2020,2020,2020,cand188926,5.00004E+15,"lee, lisa",lee,lisa,lisa,,,,328,NE,state:upper,NE-29,,O,F,0.27,0.27,,,,,,,,1.333936431,12,12,,,,,,,,,,,,,,,,,,cand,,,NE492867752020,NE49286775,NE49286775,,NE49286775,,,,,,,senate,
NE2020,2020,2020,cand188996,4179408864,"clare, timothy f tim",clare,timothy f tim,timothy,f,,,328,NE,state:education,NE-1,,I,M,1.125,1.097,1.182,,,,,,,2.636243759,75,390,,,,,,,,,,,,,,,,,,cand,,,NE65643102020,NE6564310,NE6564310,,NE6564310,,,,,,,board of regents,
NE2020,2020,2020,cand188938,5.00004E+15,"bickford, brenda",bickford,brenda,brenda,,,,328,NE,state:upper,NE-27,,C,F,1.309,1.309,1.343,,,,,,,3.130587928,34,34,,,,,,,,,,,,,,,,,,cand,,,NE498570752020,NE49857075,NE49857075,,NE49857075,,,,,,,senate,
NE2020,2020,2020,cand188839,36039693988,"bostelman, bruce",bostelman,bruce,bruce,,,,328,NE,state:upper,NE-23,,I,M,1.148,1.142,1.239,,,,,,,2.82574497,104,137,,,,,,,,,,,,,,,,,,cand,,,NE394513152020,NE39451315,NE39451315,,NE39451315,,,,,,,senate,
NE2020,2020,2020,cand188845,36906671281,"halloran, steve",halloran,steve,steve,,,,328,NE,state:upper,NE-33,,I,M,1.241,0.977,1.342,,,,,,,2.971337501,23,56,,,,,,,,,,,,,,,,,,cand,,,NE394513252020,NE39451325,NE39451325,,NE39451325,,,,,,,senate,
NE2020,2020,2020,cand188928,,"heimes, allison",heimes,allison,allison,,,,328,NE,state:upper,NE-39,,C,F,-1.051,-1.051,,,,,,,,-1.940100357,34,34,,,,,,,,,,,,,,,,,,cand,,,NE492867852020,NE49286785,NE49286785,,NE49286785,,,,,,,senate,
NE2020,2020,2020,cand188937,5E+15,"lindau, sheryl",lindau,sheryl,sheryl,,,,328,NE,state:upper,NE-17,,C,F,-0.921,-0.921,-0.771,,,,,,,-2.183623226,27,27,,,,,,,,,,,,,,,,,,cand,,,NE498570742020,NE49857074,NE49857074,,NE49857074,,,,,,,senate,
NE2020,2020,2020,cand188920,37632042342,"rogers, david",rogers,david,david,,,,328,NE,state:upper,NE-15,,C,M,1.532,1.532,,,,,,,,3.365113603,16,16,,,,,,,,,,,,,,,,,,cand,,,NE492867592020,NE49286759,NE49286759,,NE49286759,,,,,,,senate,
NE2020,2020,2020,cand188813,5.00004E+15,"geist, suzanne",geist,suzanne,suzanne,,,,328,NE,state:upper,NE-25,,I,F,1.01,0.981,1.179,,,,,,,2.649901812,244,303,,,,,,,,,,,,,,,,,,cand,,,NE267917332020,NE26791733,NE26791733,,NE26791733,,,,,,,senate,
NE2020,2020,2020,cand188855,,"fricke, lisa",fricke,lisa,lisa,,,,328,NE,state:education,NE-2,,I,F,-1.028,-1.082,,,,,,,,-2.816645402,5,15,,,,,,,,,,,,,,,,,,cand,,,NE394513372020,NE39451337,NE39451337,,NE39451337,,,,,,,board of education,
NE2020,2020,2020,cand188915,,"sotolongo, jorge",sotolongo,jorge,jorge,,,,328,NE,state:upper,NE-7,,C,M,1.183,1.183,,,,,,,,2.662471085,12,12,,,,,,,,,,,,,,,,,,cand,,,NE492867482020,NE49286748,NE49286748,,NE49286748,,,,,,,senate,
NE2020,2020,2020,cand188815,30827484272,"briese, tom",briese,tom,tom,,,,328,NE,state:upper,NE-41,,I,M,0.85,0.83,1.077,,,,,,,2.298488739,11,66,,,,,,,,,,,,,,,,,,cand,,,NE267929292020,NE26792929,NE26792929,,NE26792929,,,,,,,senate,
NE2020,2020,2020,cand188822,36702528659,"schaardt, dennis",schaardt,dennis,dennis,,,,328,NE,state:upper,NE-1,,C,M,1.485,1.485,1.546,,,,,,,3.584547093,7,7,,,,,,,,,,,,,,,,,,cand,,,NE292063342020,NE29206334,NE29206334,,NE29206334,,,,,,,senate,
NE2020,2020,2020,cand188934,,"anthony, robert",anthony,robert,robert,,,,328,NE,state:education,NE-2,,C,M,1.31,1.31,,,,,,,,2.982243367,7,7,,,,,,,,,,,,,,,,,,cand,,,NE492867972020,NE49286797,NE49286797,,NE49286797,,,,,,,board of education,
NE2020,2020,2020,cand188935,,"gubbels, patti s",gubbels,patti s,patti,s,,,328,NE,state:education,NE-3,,O,F,-1.266,-1.266,,,,,,,,-3.476370098,3,3,,,,,,,,,,,,,,,,,,cand,,,NE492867982020,NE49286798,NE49286798,,NE49286798,,,,,,,board of education,
NE2020,2020,2020,cand188923,,"pleasant, stephany",pleasant,stephany,stephany,,,,328,NE,state:upper,NE-25,,C,F,-1.115,-1.115,,,,,,,,-3.142511547,14,14,,,,,,,,,,,,,,,,,,cand,,,NE492867682020,NE49286768,NE49286768,,NE49286768,,,,,,,senate,
NE2020,2020,2020,cand188921,,"couch, joseph",couch,joseph,joseph,,,,328,NE,state:upper,NE-21,,C,M,-1.227,-1.227,,,,,,,,-3.249205011,6,6,,,,,,,,,,,,,,,,,,cand,,,NE492867632020,NE49286763,NE49286763,,NE49286763,,,,,,,senate,
NE2020,2020,2020,cand188913,37659974735,"davis, tim",davis,tim,tim,,,,200,NE,state:office,NE-2,,C,M,1.256,1.256,1.352,,,,,,,2.823150079,4,4,,,,,,,,,,,,,,,,,,cand,,,NE492867392020,NE49286739,NE49286739,,NE49286739,,,,,,,public service commissioner,
NE2020,2020,2020,cand188887,5.00004E+15,"hunt, megan",hunt,megan,megan,,,,328,NE,state:upper,NE-8,,I,F,-0.585,-0.115,-0.823,,,,,,,-1.627463421,18,184,,,,,,,,,,,,,,,,,,cand,,,NE448934672020,NE44893467,NE44893467,,NE44893467,,,,,,,senate,
NE2020,2020,2020,cand188889,5.00004E+15,"deboer, wendy",deboer,wendy,wendy,,,,328,NE,state:upper,NE-10,,I,F,-0.721,-0.656,-0.909,,,,,,,-1.583720799,35,179,,,,,,,,,,,,,,,,,,cand,,,NE448934712020,NE44893471,NE44893471,,NE44893471,,,,,,,senate,
NE2020,2020,2020,cand188884,,"cavanaugh, machaela",cavanaugh,machaela,machaela,,,,328,NE,state:upper,NE-6,,I,F,-0.767,-0.084,,,,,,,,-2.161869191,28,249,,,,,,,,,,,,,,,,,,cand,,,NE448934632020,NE44893463,NE44893463,,NE44893463,,,,,,,senate,
NE2020,2020,2020,cand188875,33025125151,"arch, john k",arch,john k,john,k,,,328,NE,state:upper,NE-14,,I,M,0.743,0.672,1.164,,,,,,,1.994898306,41,170,,,,,,,,,,,,,,,,,,cand,,,NE441781502020,NE44178150,NE44178150,,NE44178150,,,,,,,senate,
NE2020,2020,2020,cand188891,37538187548,"hansen, ben",hansen,ben,ben,,,,328,NE,state:upper,NE-16,,I,M,0.83,0.773,,,,,,,,3.00525929,18,155,,,,,,,,,,,,,,,,,,cand,,,NE448934742020,NE44893474,NE44893474,,NE44893474,,,,,,,senate,
NE2020,2020,2020,cand188724,27354479964,"murante, john",murante,john,john,,,,200,NE,state:treasurer,,,I,M,0.947,1.09,1.064,0.765,,,,,,2.125164641,32,215,,,,,,,,,,,,,,,,,,cand,,,NE130128272020,NE13012827,NE13012827,,NE13012827,,,,,,,treasurer,
NE2020,2020,2020,cand188716,5402568548,"evnen, robert b bob",evnen,robert b bob,robert,b,,,200,NE,state:office,,,I,M,1.032,1.224,1.196,0.782,,,,,,2.222498468,9,264,,,,,,,,,,,,,,,,,,cand,,,NE124084162020,NE12408416,NE12408416,,NE12408416,,,,,,,secretary of state,
NE2020,2020,2020,cand188820,30567011158,"dorn, myron",dorn,myron,myron,,,,328,NE,state:upper,NE-30,,I,M,0.637,0.363,1.223,,,,,,,2.282633472,16,90,,,,,,,,,,,,,,,,,,cand,,,NE292058872020,NE29205887,NE29205887,,NE29205887,,,,,,,senate,
NE2020,2020,2020,cand188897,,"brandt, thomas tom",brandt,thomas tom,thomas,tom,,,328,NE,state:upper,NE-32,,I,M,0.328,0.515,,,,,,,,0.982906068,25,195,,,,,,,,,,,,,,,,,,cand,,,NE448934832020,NE44893483,NE44893483,,NE44893483,,,,,,,senate,
NE2020,2020,2020,cand188899,,"murman, dave",murman,dave,dave,,,,328,NE,state:upper,NE-38,,I,M,0.853,0.769,,,,,,,,2.279489694,63,145,,,,,,,,,,,,,,,,,,cand,,,NE448934882020,NE44893488,NE44893488,,NE44893488,,,,,,,senate,
NE2020,2020,2020,cand189008,2441748189,"clements, robert k rob",clements,robert k rob,robert,k,,,328,NE,state:upper,NE-2,,I,M,1.058,0.512,1.242,,,,,,,2.487106351,9,318,,,,,,,,,,,,,,,,,,cand,,,NE67575002020,NE6757500,NE6757500,,NE6757500,,,,,,,senate,
NE2020,2020,2020,cand188748,27866199289,"lindstrom, brett robert",lindstrom,brett robert,brett,robert,,,328,NE,state:upper,NE-18,,,M,0.795,0.811,1.164,,,,,,,2.239360416,109,246,,,,,,,,,,,,,,,,,,cand,,,NE176581722020,NE17658172,NE17658172,,NE17658172,,,,,,,senate,
NE2020,2020,2020,cand188980,,"ricketts, john peter pete",ricketts,john peter pete,john,peter pete,,,200,NE,state:governor,,,,M,1.062,0.989,,1.132,,,,,,2.769480707,214,2130,,,,,,,,,,,,,,,,,,cand,,,NE57239392020,NE5723939,NE5723939,,NE5723939,,,,,,,governor,
NE2020,2020,2020,cand80237,29095817111,"mccollister, john s",mccollister,john s,john,s,,,328,NE,state:upper,NE-20,,,M,0.889,0.111,0.732,0.569,,,,,,1.652743332,43,364,,,,,,,,,,,,,,,,,,cand,,,NE66643142020,NE6664314,NE6664314,,NE6664314,,,,,,,senate,
NE2020,2020,2020,cand188783,4201410712,"schafer, rob",schafer,rob,rob,,,,328,NE,state:education,NE-5,,,M,1.218,1.341,1.206,,,,,,,2.854828786,6,250,,,,,,,,,,,,,,,,,,cand,,,NE233537442020,NE23353744,NE23353744,,NE23353744,,,,,,,board of regents,
