senator_1,senator_2,wins_senator_1,wins_senator_2,n_repeats
Michael F Bennet,John Neely Kennedy,2.0,0.0,2
Michael F Bennet,Doug Jones,0.0,2.0,2
Michael F Bennet,Tina Flint Smith,1.0,1.0,2
Michael F Bennet,Cindy Hyde Smith,0.0,2.0,2
Michael F Bennet,Mike Braun,0.0,2.0,2
Michael F Bennet,Joshua David Hawley,2.0,0.0,2
Michael F Bennet,Mitt Willard Romney,0.0,2.0,2
Michael F Bennet,Rick Scott,0.0,2.0,2
Michael F Bennet,Kelly Loeffler,0.0,2.0,2
Michael F Bennet,Mark Kelly,1.0,1.0,2
Michael F Bennet,Dianne Feinstein,1.0,1.0,2
Michael F Bennet,Patty Murray,0.0,2.0,2
Michael F Bennet,Susan M Collins,0.0,2.0,2
Michael F Bennet,Michael B Enzi,0.0,2.0,2
Michael F Bennet,Richard C Shelby,1.0,1.0,2
Joe Manchin III,Christopher A Coons,2.0,0.0,2
Joe Manchin III,Richard Blumenthal,2.0,0.0,2
Joe Manchin III,Marco Rubio,0.0,2.0,2
Joe Manchin III,Rand Paul,0.0,2.0,2
Joe Manchin III,John Hoeven,0.0,2.0,2
Joe Manchin III,Mike Lee,2.0,0.0,2
Joe Manchin III,Ronald Harold Johnson,2.0,0.0,2
Joe Manchin III,Brian Schatz,0.0,2.0,2
Joe Manchin III,Angus Stanley Jr King,2.0,0.0,2
Joe Manchin III,Elizabeth Warren,2.0,0.0,2
Joe Manchin III,Debra S Fischer,1.0,1.0,2
Joe Manchin III,Rafael Edward Ted Cruz,2.0,0.0,2
Joe Manchin III,Timothy Michael Kaine,2.0,0.0,2
Joe Manchin III,Cory A Booker,2.0,0.0,2
Joe Manchin III,Dan Sullivan,0.0,2.0,2
Joe Manchin III,David Perdue,0.0,2.0,2
Joe Manchin III,Joni K Ernst,0.0,2.0,2
Joe Manchin III,Benjamin E Sasse,2.0,0.0,2
Joe Manchin III,Thom R Tillis,0.0,2.0,2
Joe Manchin III,Mike Rounds,0.0,2.0,2
Joe Manchin III,Catherine Cortez Masto,2.0,0.0,2
Joe Manchin III,Kamala D Harris,2.0,0.0,2
Joe Manchin III,John Neely Kennedy,2.0,0.0,2
Joe Manchin III,Doug Jones,0.0,2.0,2
Joe Manchin III,Tina Flint Smith,0.0,2.0,2
Joe Manchin III,Cindy Hyde Smith,2.0,0.0,2
Joe Manchin III,Mike Braun,0.0,2.0,2
Joe Manchin III,Joshua David Hawley,2.0,0.0,2
Joe Manchin III,Mitt Willard Romney,0.0,2.0,2
Joe Manchin III,Rick Scott,0.0,2.0,2
Joe Manchin III,Kelly Loeffler,0.0,2.0,2
Joe Manchin III,Mark Kelly,0.0,2.0,2
Joe Manchin III,Dianne Feinstein,2.0,0.0,2
Joe Manchin III,Patty Murray,2.0,0.0,2
Joe Manchin III,Susan M Collins,0.0,2.0,2
Joe Manchin III,Michael B Enzi,0.0,2.0,2
Joe Manchin III,Richard C Shelby,2.0,0.0,2
Christopher A Coons,Richard Blumenthal,0.0,2.0,2
Christopher A Coons,Marco Rubio,0.0,2.0,2
Christopher A Coons,Rand Paul,0.0,2.0,2
Christopher A Coons,John Hoeven,0.0,2.0,2
Christopher A Coons,Mike Lee,0.0,2.0,2
Christopher A Coons,Ronald Harold Johnson,2.0,0.0,2
Christopher A Coons,Brian Schatz,0.0,2.0,2
Christopher A Coons,Angus Stanley Jr King,0.0,2.0,2
Christopher A Coons,Elizabeth Warren,2.0,0.0,2
Christopher A Coons,Debra S Fischer,0.0,2.0,2
Christopher A Coons,Rafael Edward Ted Cruz,0.0,2.0,2
Christopher A Coons,Timothy Michael Kaine,2.0,0.0,2
Christopher A Coons,Cory A Booker,2.0,0.0,2
Christopher A Coons,Dan Sullivan,0.0,2.0,2
Christopher A Coons,David Perdue,0.0,2.0,2
Christopher A Coons,Joni K Ernst,0.0,2.0,2
Christopher A Coons,Benjamin E Sasse,0.0,2.0,2
Christopher A Coons,Thom R Tillis,0.0,2.0,2
Christopher A Coons,Mike Rounds,0.0,2.0,2
Christopher A Coons,Catherine Cortez Masto,1.0,1.0,2
Christopher A Coons,Kamala D Harris,0.0,2.0,2
Christopher A Coons,John Neely Kennedy,0.0,2.0,2
Christopher A Coons,Doug Jones,0.0,2.0,2
Christopher A Coons,Tina Flint Smith,0.0,2.0,2
Christopher A Coons,Cindy Hyde Smith,0.0,2.0,2
Christopher A Coons,Mike Braun,0.0,2.0,2
Christopher A Coons,Joshua David Hawley,1.0,1.0,2
Christopher A Coons,Mitt Willard Romney,0.0,2.0,2
Christopher A Coons,Rick Scott,0.0,2.0,2
Christopher A Coons,Kelly Loeffler,0.0,2.0,2
Christopher A Coons,Mark Kelly,0.0,2.0,2
Christopher A Coons,Dianne Feinstein,0.0,2.0,2
Christopher A Coons,Patty Murray,0.0,2.0,2
Christopher A Coons,Susan M Collins,0.0,2.0,2
Christopher A Coons,Michael B Enzi,0.0,2.0,2
Christopher A Coons,Richard C Shelby,0.0,2.0,2
Richard Blumenthal,Marco Rubio,0.0,2.0,2
Richard Blumenthal,Rand Paul,0.0,2.0,2
Richard Blumenthal,John Hoeven,0.0,2.0,2
Richard Blumenthal,Mike Lee,0.0,2.0,2
Richard Blumenthal,Ronald Harold Johnson,2.0,0.0,2
Richard Blumenthal,Brian Schatz,0.0,2.0,2
Richard Blumenthal,Angus Stanley Jr King,0.0,2.0,2
Richard Blumenthal,Elizabeth Warren,2.0,0.0,2
Richard Blumenthal,Debra S Fischer,0.0,2.0,2
Richard Blumenthal,Rafael Edward Ted Cruz,0.0,2.0,2
Richard Blumenthal,Timothy Michael Kaine,0.0,2.0,2
Richard Blumenthal,Cory A Booker,2.0,0.0,2
Richard Blumenthal,Dan Sullivan,0.0,2.0,2
Richard Blumenthal,David Perdue,0.0,2.0,2
Richard Blumenthal,Joni K Ernst,0.0,2.0,2
Richard Blumenthal,Benjamin E Sasse,0.0,2.0,2
Richard Blumenthal,Thom R Tillis,0.0,2.0,2
Richard Blumenthal,Mike Rounds,1.0,1.0,2
Richard Blumenthal,Catherine Cortez Masto,1.0,1.0,2
Richard Blumenthal,Kamala D Harris,2.0,0.0,2
Richard Blumenthal,John Neely Kennedy,0.0,2.0,2
Richard Blumenthal,Doug Jones,0.0,2.0,2
Richard Blumenthal,Tina Flint Smith,2.0,0.0,2
Richard Blumenthal,Cindy Hyde Smith,0.0,2.0,2
Richard Blumenthal,Mike Braun,0.0,2.0,2
Richard Blumenthal,Joshua David Hawley,2.0,0.0,2
Richard Blumenthal,Mitt Willard Romney,0.0,2.0,2
Richard Blumenthal,Rick Scott,0.0,2.0,2
Richard Blumenthal,Kelly Loeffler,0.0,2.0,2
Richard Blumenthal,Mark Kelly,1.0,1.0,2
Richard Blumenthal,Dianne Feinstein,0.0,2.0,2
Richard Blumenthal,Patty Murray,0.0,2.0,2
Richard Blumenthal,Susan M Collins,0.0,2.0,2
Richard Blumenthal,Michael B Enzi,0.0,2.0,2
Richard Blumenthal,Richard C Shelby,0.0,2.0,2
Marco Rubio,Rand Paul,2.0,0.0,2
Marco Rubio,John Hoeven,2.0,0.0,2
Marco Rubio,Mike Lee,2.0,0.0,2
Marco Rubio,Ronald Harold Johnson,0.0,2.0,2
Marco Rubio,Brian Schatz,2.0,0.0,2
Marco Rubio,Angus Stanley Jr King,2.0,0.0,2
Marco Rubio,Elizabeth Warren,2.0,0.0,2
Marco Rubio,Debra S Fischer,2.0,0.0,2
Marco Rubio,Rafael Edward Ted Cruz,2.0,0.0,2
Marco Rubio,Timothy Michael Kaine,2.0,0.0,2
Marco Rubio,Cory A Booker,2.0,0.0,2
Marco Rubio,Dan Sullivan,2.0,0.0,2
Marco Rubio,David Perdue,2.0,0.0,2
Marco Rubio,Joni K Ernst,2.0,0.0,2
Marco Rubio,Benjamin E Sasse,0.0,2.0,2
Marco Rubio,Thom R Tillis,2.0,0.0,2
Marco Rubio,Mike Rounds,2.0,0.0,2
Marco Rubio,Catherine Cortez Masto,2.0,0.0,2
Marco Rubio,Kamala D Harris,2.0,0.0,2
Marco Rubio,John Neely Kennedy,2.0,0.0,2
Marco Rubio,Doug Jones,0.0,2.0,2
Marco Rubio,Tina Flint Smith,2.0,0.0,2
Marco Rubio,Cindy Hyde Smith,2.0,0.0,2
Marco Rubio,Mike Braun,2.0,0.0,2
Marco Rubio,Joshua David Hawley,0.0,2.0,2
Marco Rubio,Mitt Willard Romney,1.0,1.0,2
Marco Rubio,Rick Scott,2.0,0.0,2
Marco Rubio,Kelly Loeffler,2.0,0.0,2
Marco Rubio,Mark Kelly,0.0,2.0,2
Marco Rubio,Dianne Feinstein,2.0,0.0,2
Marco Rubio,Patty Murray,2.0,0.0,2
Marco Rubio,Susan M Collins,2.0,0.0,2
Marco Rubio,Michael B Enzi,0.0,2.0,2
Marco Rubio,Richard C Shelby,0.0,2.0,2
Rand Paul,John Hoeven,2.0,0.0,2
Rand Paul,Mike Lee,2.0,0.0,2
Rand Paul,Ronald Harold Johnson,0.0,2.0,2
Rand Paul,Brian Schatz,2.0,0.0,2
Rand Paul,Angus Stanley Jr King,2.0,0.0,2
Rand Paul,Elizabeth Warren,2.0,0.0,2
Rand Paul,Debra S Fischer,2.0,0.0,2
Rand Paul,Rafael Edward Ted Cruz,2.0,0.0,2
Rand Paul,Timothy Michael Kaine,2.0,0.0,2
Rand Paul,Cory A Booker,2.0,0.0,2
Rand Paul,Dan Sullivan,2.0,0.0,2
Rand Paul,David Perdue,2.0,0.0,2
Rand Paul,Joni K Ernst,2.0,0.0,2
Rand Paul,Benjamin E Sasse,2.0,0.0,2
Rand Paul,Thom R Tillis,2.0,0.0,2
Rand Paul,Mike Rounds,2.0,0.0,2
Rand Paul,Catherine Cortez Masto,2.0,0.0,2
Rand Paul,Kamala D Harris,2.0,0.0,2
Rand Paul,John Neely Kennedy,2.0,0.0,2
Rand Paul,Doug Jones,2.0,0.0,2
Rand Paul,Tina Flint Smith,2.0,0.0,2
Rand Paul,Cindy Hyde Smith,0.0,2.0,2
Rand Paul,Mike Braun,2.0,0.0,2
Rand Paul,Joshua David Hawley,0.0,2.0,2
Rand Paul,Mitt Willard Romney,0.0,2.0,2
Rand Paul,Rick Scott,2.0,0.0,2
Rand Paul,Kelly Loeffler,2.0,0.0,2
Rand Paul,Mark Kelly,2.0,0.0,2
Rand Paul,Dianne Feinstein,2.0,0.0,2
Rand Paul,Patty Murray,2.0,0.0,2
Rand Paul,Susan M Collins,2.0,0.0,2
Rand Paul,Michael B Enzi,0.0,2.0,2
Rand Paul,Richard C Shelby,0.0,2.0,2
John Hoeven,Mike Lee,2.0,0.0,2
John Hoeven,Ronald Harold Johnson,0.0,2.0,2
John Hoeven,Brian Schatz,2.0,0.0,2
John Hoeven,Angus Stanley Jr King,2.0,0.0,2
John Hoeven,Elizabeth Warren,2.0,0.0,2
John Hoeven,Debra S Fischer,0.0,2.0,2
John Hoeven,Rafael Edward Ted Cruz,0.0,2.0,2
John Hoeven,Timothy Michael Kaine,2.0,0.0,2
John Hoeven,Cory A Booker,2.0,0.0,2
John Hoeven,Dan Sullivan,2.0,0.0,2
John Hoeven,David Perdue,0.0,2.0,2
John Hoeven,Joni K Ernst,2.0,0.0,2
John Hoeven,Benjamin E Sasse,0.0,2.0,2
John Hoeven,Thom R Tillis,2.0,0.0,2
John Hoeven,Mike Rounds,1.0,1.0,2
John Hoeven,Catherine Cortez Masto,2.0,0.0,2
John Hoeven,Kamala D Harris,2.0,0.0,2
John Hoeven,John Neely Kennedy,0.0,2.0,2
John Hoeven,Doug Jones,0.0,2.0,2
John Hoeven,Tina Flint Smith,2.0,0.0,2
John Hoeven,Cindy Hyde Smith,2.0,0.0,2
John Hoeven,Mike Braun,0.0,2.0,2
John Hoeven,Joshua David Hawley,2.0,0.0,2
John Hoeven,Mitt Willard Romney,2.0,0.0,2
John Hoeven,Rick Scott,1.0,1.0,2
John Hoeven,Kelly Loeffler,2.0,0.0,2
John Hoeven,Mark Kelly,0.0,2.0,2
John Hoeven,Dianne Feinstein,2.0,0.0,2
John Hoeven,Patty Murray,2.0,0.0,2
John Hoeven,Susan M Collins,2.0,0.0,2
John Hoeven,Michael B Enzi,0.0,2.0,2
John Hoeven,Richard C Shelby,0.0,2.0,2
Mike Lee,Ronald Harold Johnson,0.0,2.0,2
Mike Lee,Brian Schatz,2.0,0.0,2
Mike Lee,Angus Stanley Jr King,2.0,0.0,2
Mike Lee,Elizabeth Warren,2.0,0.0,2
Mike Lee,Debra S Fischer,2.0,0.0,2
Mike Lee,Rafael Edward Ted Cruz,2.0,0.0,2
Mike Lee,Timothy Michael Kaine,2.0,0.0,2
Mike Lee,Cory A Booker,2.0,0.0,2
Mike Lee,Dan Sullivan,2.0,0.0,2
Mike Lee,David Perdue,0.0,2.0,2
Mike Lee,Joni K Ernst,2.0,0.0,2
Mike Lee,Benjamin E Sasse,2.0,0.0,2
Mike Lee,Thom R Tillis,2.0,0.0,2
Mike Lee,Mike Rounds,0.0,2.0,2
Mike Lee,Catherine Cortez Masto,2.0,0.0,2
Mike Lee,Kamala D Harris,2.0,0.0,2
Mike Lee,John Neely Kennedy,2.0,0.0,2
Mike Lee,Doug Jones,2.0,0.0,2
Mike Lee,Tina Flint Smith,2.0,0.0,2
Mike Lee,Cindy Hyde Smith,2.0,0.0,2
Mike Lee,Mike Braun,0.0,2.0,2
Mike Lee,Joshua David Hawley,2.0,0.0,2
Mike Lee,Mitt Willard Romney,2.0,0.0,2
Mike Lee,Rick Scott,2.0,0.0,2
Mike Lee,Kelly Loeffler,2.0,0.0,2
Mike Lee,Mark Kelly,2.0,0.0,2
Mike Lee,Dianne Feinstein,2.0,0.0,2
Mike Lee,Patty Murray,2.0,0.0,2
Mike Lee,Susan M Collins,2.0,0.0,2
Mike Lee,Michael B Enzi,0.0,2.0,2
Mike Lee,Richard C Shelby,0.0,2.0,2
Ronald Harold Johnson,Brian Schatz,2.0,0.0,2
Ronald Harold Johnson,Angus Stanley Jr King,1.0,1.0,2
Ronald Harold Johnson,Elizabeth Warren,0.0,2.0,2
Ronald Harold Johnson,Debra S Fischer,2.0,0.0,2
Ronald Harold Johnson,Rafael Edward Ted Cruz,0.0,2.0,2
Ronald Harold Johnson,Timothy Michael Kaine,1.0,1.0,2
Ronald Harold Johnson,Cory A Booker,2.0,0.0,2
Ronald Harold Johnson,Dan Sullivan,2.0,0.0,2
Ronald Harold Johnson,David Perdue,2.0,0.0,2
Ronald Harold Johnson,Joni K Ernst,2.0,0.0,2
Ronald Harold Johnson,Benjamin E Sasse,2.0,0.0,2
Ronald Harold Johnson,Thom R Tillis,0.0,2.0,2
Ronald Harold Johnson,Mike Rounds,2.0,0.0,2
Ronald Harold Johnson,Catherine Cortez Masto,2.0,0.0,2
Ronald Harold Johnson,Kamala D Harris,0.0,2.0,2
Ronald Harold Johnson,John Neely Kennedy,2.0,0.0,2
Ronald Harold Johnson,Doug Jones,0.0,2.0,2
Ronald Harold Johnson,Tina Flint Smith,2.0,0.0,2
Ronald Harold Johnson,Cindy Hyde Smith,2.0,0.0,2
Ronald Harold Johnson,Mike Braun,2.0,0.0,2
Ronald Harold Johnson,Joshua David Hawley,1.0,1.0,2
Ronald Harold Johnson,Mitt Willard Romney,2.0,0.0,2
Ronald Harold Johnson,Rick Scott,1.0,1.0,2
Ronald Harold Johnson,Kelly Loeffler,2.0,0.0,2
Ronald Harold Johnson,Mark Kelly,0.0,2.0,2
Ronald Harold Johnson,Dianne Feinstein,2.0,0.0,2
Ronald Harold Johnson,Patty Murray,0.0,2.0,2
Ronald Harold Johnson,Susan M Collins,2.0,0.0,2
Ronald Harold Johnson,Michael B Enzi,0.0,2.0,2
Ronald Harold Johnson,Richard C Shelby,0.0,2.0,2
Brian Schatz,Angus Stanley Jr King,2.0,0.0,2
Brian Schatz,Elizabeth Warren,2.0,0.0,2
Brian Schatz,Debra S Fischer,0.0,2.0,2
Brian Schatz,Rafael Edward Ted Cruz,0.0,2.0,2
Brian Schatz,Timothy Michael Kaine,2.0,0.0,2
Brian Schatz,Cory A Booker,0.0,2.0,2
Brian Schatz,Dan Sullivan,1.0,1.0,2
Brian Schatz,David Perdue,1.0,1.0,2
Brian Schatz,Joni K Ernst,0.0,2.0,2
Brian Schatz,Benjamin E Sasse,0.0,2.0,2
Brian Schatz,Thom R Tillis,0.0,2.0,2
Brian Schatz,Mike Rounds,0.0,2.0,2
Brian Schatz,Catherine Cortez Masto,2.0,0.0,2
Brian Schatz,Kamala D Harris,2.0,0.0,2
Brian Schatz,John Neely Kennedy,2.0,0.0,2
Brian Schatz,Doug Jones,0.0,2.0,2
Brian Schatz,Tina Flint Smith,2.0,0.0,2
Brian Schatz,Cindy Hyde Smith,0.0,2.0,2
Brian Schatz,Mike Braun,0.0,2.0,2
Brian Schatz,Joshua David Hawley,0.0,2.0,2
Brian Schatz,Mitt Willard Romney,0.0,2.0,2
Brian Schatz,Rick Scott,0.0,2.0,2
Brian Schatz,Kelly Loeffler,2.0,0.0,2
Brian Schatz,Mark Kelly,0.0,2.0,2
Brian Schatz,Dianne Feinstein,0.0,2.0,2
Brian Schatz,Patty Murray,0.0,2.0,2
Brian Schatz,Susan M Collins,0.0,2.0,2
Brian Schatz,Michael B Enzi,0.0,2.0,2
Brian Schatz,Richard C Shelby,0.0,2.0,2
Angus Stanley Jr King,Elizabeth Warren,2.0,0.0,2
Angus Stanley Jr King,Debra S Fischer,0.0,2.0,2
Angus Stanley Jr King,Rafael Edward Ted Cruz,2.0,0.0,2
Angus Stanley Jr King,Timothy Michael Kaine,1.0,1.0,2
Angus Stanley Jr King,Cory A Booker,2.0,0.0,2
Angus Stanley Jr King,Dan Sullivan,0.0,2.0,2
Angus Stanley Jr King,David Perdue,0.0,2.0,2
Angus Stanley Jr King,Joni K Ernst,0.0,2.0,2
Angus Stanley Jr King,Benjamin E Sasse,0.0,2.0,2
Angus Stanley Jr King,Thom R Tillis,0.0,2.0,2
Angus Stanley Jr King,Mike Rounds,0.0,2.0,2
Angus Stanley Jr King,Catherine Cortez Masto,1.0,1.0,2
Angus Stanley Jr King,Kamala D Harris,0.0,2.0,2
Angus Stanley Jr King,John Neely Kennedy,0.0,2.0,2
Angus Stanley Jr King,Doug Jones,0.0,2.0,2
Angus Stanley Jr King,Tina Flint Smith,1.0,1.0,2
Angus Stanley Jr King,Cindy Hyde Smith,0.0,2.0,2
Angus Stanley Jr King,Mike Braun,0.0,2.0,2
Angus Stanley Jr King,Joshua David Hawley,0.0,2.0,2
Angus Stanley Jr King,Mitt Willard Romney,0.0,2.0,2
Angus Stanley Jr King,Rick Scott,0.0,2.0,2
Angus Stanley Jr King,Kelly Loeffler,0.0,2.0,2
Angus Stanley Jr King,Mark Kelly,0.0,2.0,2
Angus Stanley Jr King,Dianne Feinstein,2.0,0.0,2
Angus Stanley Jr King,Patty Murray,0.0,2.0,2
Angus Stanley Jr King,Susan M Collins,0.0,2.0,2
Angus Stanley Jr King,Michael B Enzi,0.0,2.0,2
Angus Stanley Jr King,Richard C Shelby,0.0,2.0,2
Elizabeth Warren,Debra S Fischer,0.0,2.0,2
Elizabeth Warren,Rafael Edward Ted Cruz,0.0,2.0,2
Elizabeth Warren,Timothy Michael Kaine,2.0,0.0,2
Elizabeth Warren,Cory A Booker,0.0,2.0,2
Elizabeth Warren,Dan Sullivan,0.0,2.0,2
Elizabeth Warren,David Perdue,0.0,2.0,2
Elizabeth Warren,Joni K Ernst,0.0,2.0,2
Elizabeth Warren,Benjamin E Sasse,1.0,1.0,2
Elizabeth Warren,Thom R Tillis,0.0,2.0,2
Elizabeth Warren,Mike Rounds,0.0,2.0,2
Elizabeth Warren,Catherine Cortez Masto,0.0,2.0,2
Elizabeth Warren,Kamala D Harris,0.0,2.0,2
Elizabeth Warren,John Neely Kennedy,2.0,0.0,2
Elizabeth Warren,Doug Jones,0.0,2.0,2
Elizabeth Warren,Tina Flint Smith,1.0,1.0,2
Elizabeth Warren,Cindy Hyde Smith,1.0,1.0,2
Elizabeth Warren,Mike Braun,0.0,2.0,2
Elizabeth Warren,Joshua David Hawley,2.0,0.0,2
Elizabeth Warren,Mitt Willard Romney,0.0,2.0,2
Elizabeth Warren,Rick Scott,0.0,2.0,2
Elizabeth Warren,Kelly Loeffler,0.0,2.0,2
Elizabeth Warren,Mark Kelly,0.0,2.0,2
Elizabeth Warren,Dianne Feinstein,0.0,2.0,2
Elizabeth Warren,Patty Murray,0.0,2.0,2
Elizabeth Warren,Susan M Collins,0.0,2.0,2
Elizabeth Warren,Michael B Enzi,0.0,2.0,2
Elizabeth Warren,Richard C Shelby,0.0,2.0,2
Debra S Fischer,Rafael Edward Ted Cruz,0.0,2.0,2
Debra S Fischer,Timothy Michael Kaine,2.0,0.0,2
Debra S Fischer,Cory A Booker,0.0,2.0,2
Debra S Fischer,Dan Sullivan,2.0,0.0,2
Debra S Fischer,David Perdue,2.0,0.0,2
Debra S Fischer,Joni K Ernst,2.0,0.0,2
Debra S Fischer,Benjamin E Sasse,0.0,2.0,2
Debra S Fischer,Thom R Tillis,2.0,0.0,2
Debra S Fischer,Mike Rounds,2.0,0.0,2
Debra S Fischer,Catherine Cortez Masto,2.0,0.0,2
Debra S Fischer,Kamala D Harris,1.0,1.0,2
Debra S Fischer,John Neely Kennedy,1.0,1.0,2
Debra S Fischer,Doug Jones,0.0,2.0,2
Debra S Fischer,Tina Flint Smith,0.0,2.0,2
Debra S Fischer,Cindy Hyde Smith,0.0,2.0,2
Debra S Fischer,Mike Braun,2.0,0.0,2
Debra S Fischer,Joshua David Hawley,0.0,2.0,2
Debra S Fischer,Mitt Willard Romney,2.0,0.0,2
Debra S Fischer,Rick Scott,2.0,0.0,2
Debra S Fischer,Kelly Loeffler,2.0,0.0,2
Debra S Fischer,Mark Kelly,0.0,2.0,2
Debra S Fischer,Dianne Feinstein,2.0,0.0,2
Debra S Fischer,Patty Murray,0.0,2.0,2
Debra S Fischer,Susan M Collins,2.0,0.0,2
Debra S Fischer,Michael B Enzi,1.0,1.0,2
Debra S Fischer,Richard C Shelby,2.0,0.0,2
Rafael Edward Ted Cruz,Timothy Michael Kaine,0.0,2.0,2
Rafael Edward Ted Cruz,Cory A Booker,0.0,2.0,2
Rafael Edward Ted Cruz,Dan Sullivan,2.0,0.0,2
Rafael Edward Ted Cruz,David Perdue,2.0,0.0,2
Rafael Edward Ted Cruz,Joni K Ernst,2.0,0.0,2
Rafael Edward Ted Cruz,Benjamin E Sasse,2.0,0.0,2
Rafael Edward Ted Cruz,Thom R Tillis,2.0,0.0,2
Rafael Edward Ted Cruz,Mike Rounds,2.0,0.0,2
Rafael Edward Ted Cruz,Catherine Cortez Masto,1.0,1.0,2
Rafael Edward Ted Cruz,Kamala D Harris,0.0,2.0,2
Rafael Edward Ted Cruz,John Neely Kennedy,2.0,0.0,2
Rafael Edward Ted Cruz,Doug Jones,0.0,2.0,2
Rafael Edward Ted Cruz,Tina Flint Smith,0.0,2.0,2
Rafael Edward Ted Cruz,Cindy Hyde Smith,2.0,0.0,2
Rafael Edward Ted Cruz,Mike Braun,2.0,0.0,2
Rafael Edward Ted Cruz,Joshua David Hawley,2.0,0.0,2
Rafael Edward Ted Cruz,Mitt Willard Romney,2.0,0.0,2
Rafael Edward Ted Cruz,Rick Scott,2.0,0.0,2
Rafael Edward Ted Cruz,Kelly Loeffler,2.0,0.0,2
Rafael Edward Ted Cruz,Mark Kelly,0.0,2.0,2
Rafael Edward Ted Cruz,Dianne Feinstein,0.0,2.0,2
Rafael Edward Ted Cruz,Patty Murray,0.0,2.0,2
Rafael Edward Ted Cruz,Susan M Collins,2.0,0.0,2
Rafael Edward Ted Cruz,Michael B Enzi,2.0,0.0,2
Rafael Edward Ted Cruz,Richard C Shelby,2.0,0.0,2
Timothy Michael Kaine,Cory A Booker,0.0,2.0,2
Timothy Michael Kaine,Dan Sullivan,0.0,2.0,2
Timothy Michael Kaine,David Perdue,0.0,2.0,2
Timothy Michael Kaine,Joni K Ernst,0.0,2.0,2
Timothy Michael Kaine,Benjamin E Sasse,0.0,2.0,2
Timothy Michael Kaine,Thom R Tillis,0.0,2.0,2
Timothy Michael Kaine,Mike Rounds,0.0,2.0,2
Timothy Michael Kaine,Catherine Cortez Masto,0.0,2.0,2
Timothy Michael Kaine,Kamala D Harris,2.0,0.0,2
Timothy Michael Kaine,John Neely Kennedy,0.0,2.0,2
Timothy Michael Kaine,Doug Jones,0.0,2.0,2
Timothy Michael Kaine,Tina Flint Smith,0.0,2.0,2
Timothy Michael Kaine,Cindy Hyde Smith,0.0,2.0,2
Timothy Michael Kaine,Mike Braun,0.0,2.0,2
Timothy Michael Kaine,Joshua David Hawley,0.0,2.0,2
Timothy Michael Kaine,Mitt Willard Romney,0.0,2.0,2
Timothy Michael Kaine,Rick Scott,0.0,2.0,2
Timothy Michael Kaine,Kelly Loeffler,0.0,2.0,2
Timothy Michael Kaine,Mark Kelly,1.0,1.0,2
Timothy Michael Kaine,Dianne Feinstein,0.0,2.0,2
Timothy Michael Kaine,Patty Murray,2.0,0.0,2
Timothy Michael Kaine,Susan M Collins,0.0,2.0,2
Timothy Michael Kaine,Michael B Enzi,2.0,0.0,2
Timothy Michael Kaine,Richard C Shelby,0.0,2.0,2
Cory A Booker,Dan Sullivan,1.0,1.0,2
Cory A Booker,David Perdue,0.0,2.0,2
Cory A Booker,Joni K Ernst,0.0,2.0,2
Cory A Booker,Benjamin E Sasse,2.0,0.0,2
Cory A Booker,Thom R Tillis,0.0,2.0,2
Cory A Booker,Mike Rounds,0.0,2.0,2
Cory A Booker,Catherine Cortez Masto,0.0,2.0,2
Cory A Booker,Kamala D Harris,0.0,2.0,2
Cory A Booker,John Neely Kennedy,2.0,0.0,2
Cory A Booker,Doug Jones,1.0,1.0,2
Cory A Booker,Tina Flint Smith,2.0,0.0,2
Cory A Booker,Cindy Hyde Smith,0.0,2.0,2
Cory A Booker,Mike Braun,0.0,2.0,2
Cory A Booker,Joshua David Hawley,0.0,2.0,2
Cory A Booker,Mitt Willard Romney,0.0,2.0,2
Cory A Booker,Rick Scott,0.0,2.0,2
Cory A Booker,Kelly Loeffler,0.0,2.0,2
Cory A Booker,Mark Kelly,0.0,2.0,2
Cory A Booker,Dianne Feinstein,0.0,2.0,2
Cory A Booker,Patty Murray,0.0,2.0,2
Cory A Booker,Susan M Collins,2.0,0.0,2
Cory A Booker,Michael B Enzi,2.0,0.0,2
Cory A Booker,Richard C Shelby,0.0,2.0,2
Dan Sullivan,David Perdue,1.0,1.0,2
Dan Sullivan,Joni K Ernst,2.0,0.0,2
Dan Sullivan,Benjamin E Sasse,0.0,2.0,2
Dan Sullivan,Thom R Tillis,2.0,0.0,2
Dan Sullivan,Mike Rounds,2.0,0.0,2
Dan Sullivan,Catherine Cortez Masto,2.0,0.0,2
Dan Sullivan,Kamala D Harris,2.0,0.0,2
Dan Sullivan,John Neely Kennedy,0.0,2.0,2
Dan Sullivan,Doug Jones,0.0,2.0,2
Dan Sullivan,Tina Flint Smith,1.0,1.0,2
Dan Sullivan,Cindy Hyde Smith,0.0,2.0,2
Dan Sullivan,Mike Braun,2.0,0.0,2
Dan Sullivan,Joshua David Hawley,2.0,0.0,2
Dan Sullivan,Mitt Willard Romney,2.0,0.0,2
Dan Sullivan,Rick Scott,2.0,0.0,2
Dan Sullivan,Kelly Loeffler,0.0,2.0,2
Dan Sullivan,Mark Kelly,0.0,2.0,2
Dan Sullivan,Dianne Feinstein,2.0,0.0,2
Dan Sullivan,Patty Murray,1.0,1.0,2
Dan Sullivan,Susan M Collins,2.0,0.0,2
Dan Sullivan,Michael B Enzi,2.0,0.0,2
Dan Sullivan,Richard C Shelby,2.0,0.0,2
